restaurant_id,sale_date,dish_id,qty
rest-002,2025-10-27,3,25
rest-002,2025-10-27,4,14
rest-002,2025-10-27,5,8
rest-002,2025-10-27,6,3
rest-002,2025-10-27,7,6
rest-002,2025-10-27,8,5
rest-002,2025-10-28,1,37
rest-002,2025-10-28,2,18
rest-002,2025-10-28,3,19
rest-002,2025-10-28,4,20
rest-002,2025-10-28,5,9
rest-002,2025-10-28,6,1
rest-002,2025-10-28,7,2
rest-002,2025-10-28,8,10
rest-002,2025-10-29,1,17
rest-002,2025-10-29,2,8
rest-002,2025-10-29,3,22
rest-002,2025-10-29,4,22
rest-002,2025-10-29,5,11
rest-002,2025-10-29,6,6
rest-002,2025-10-29,7,3
rest-002,2025-10-29,8,6
rest-002,2025-10-30,1,20
rest-002,2025-10-30,2,26
rest-002,2025-10-30,3,17
rest-002,2025-10-30,4,8
rest-002,2025-10-30,5,5
rest-002,2025-10-30,6,5
rest-002,2025-10-30,7,2
rest-002,2025-10-30,8,14
rest-002,2025-10-31,1,33
rest-002,2025-10-31,2,13
rest-002,2025-10-31,3,26
rest-002,2025-10-31,4,24
rest-002,2025-10-31,5,15
rest-002,2025-10-31,6,5
rest-002,2025-10-31,7,5
rest-002,2025-10-31,8,11
rest-002,2025-11-01,1,43
rest-002,2025-11-01,2,13
rest-002,2025-11-01,3,10
rest-002,2025-11-01,4,21
rest-002,2025-11-01,5,12
rest-002,2025-11-01,6,9
rest-002,2025-11-01,7,6
rest-002,2025-11-01,8,17
rest-002,2025-11-02,1,50
rest-002,2025-11-02,2,21
rest-002,2025-11-02,3,39
rest-002,2025-11-02,4,26
rest-002,2025-11-02,5,14
rest-002,2025-11-02,6,5
rest-002,2025-11-02,7,7
rest-002,2025-11-02,8,17
rest-002,2025-11-03,1,33
rest-002,2025-11-03,2,13
rest-002,2025-11-03,3,20
rest-002,2025-11-03,4,23
rest-002,2025-11-03,5,13
rest-002,2025-11-03,6,9
rest-002,2025-11-03,7,8
rest-002,2025-11-03,8,5
rest-002,2025-11-04,1,38
rest-002,2025-11-04,2,17
rest-002,2025-11-04,3,16
rest-002,2025-11-04,4,28
rest-002,2025-11-04,5,13
rest-002,2025-11-04,6,2
rest-002,2025-11-04,7,9
rest-002,2025-11-04,8,8
rest-002,2025-11-05,1,41
rest-002,2025-11-05,2,20
rest-002,2025-11-05,3,14
rest-002,2025-11-05,4,21
rest-002,2025-11-05,5,6
rest-002,2025-11-05,6,7
rest-002,2025-11-05,7,6
rest-002,2025-11-05,8,7
rest-002,2025-11-06,1,40
rest-002,2025-11-06,2,11
rest-002,2025-11-06,3,31
rest-002,2025-11-06,4,17
rest-002,2025-11-06,5,7
rest-002,2025-11-06,6,12
rest-002,2025-11-06,7,6
rest-002,2025-11-06,8,16
rest-002,2025-11-07,1,51
rest-002,2025-11-07,2,20
rest-002,2025-11-07,3,38
rest-002,2025-11-07,4,17
rest-002,2025-11-07,5,9
rest-002,2025-11-07,6,7
rest-002,2025-11-07,7,4
rest-002,2025-11-07,8,10
rest-002,2025-11-08,1,29
rest-002,2025-11-08,2,15
rest-002,2025-11-08,3,20
rest-002,2025-11-08,4,17
rest-002,2025-11-08,5,19
rest-002,2025-11-08,6,2
rest-002,2025-11-08,7,13
rest-002,2025-11-08,8,18
rest-002,2025-11-09,1,55
rest-002,2025-11-09,2,18
rest-002,2025-11-09,3,20
rest-002,2025-11-09,4,14
rest-002,2025-11-09,5,15
rest-002,2025-11-09,6,8
rest-002,2025-11-09,7,9
rest-002,2025-11-09,8,4
rest-002,2025-11-10,1,19
rest-002,2025-11-10,2,23
rest-002,2025-11-10,3,16
rest-002,2025-11-10,4,12
rest-002,2025-11-10,5,10
rest-002,2025-11-10,6,3
rest-002,2025-11-10,7,5
rest-002,2025-11-10,8,15
rest-002,2025-11-11,1,22
rest-002,2025-11-11,2,29
rest-002,2025-11-11,3,24
rest-002,2025-11-11,4,6
rest-002,2025-11-11,5,4
rest-002,2025-11-11,6,2
rest-002,2025-11-11,7,3
rest-002,2025-11-11,8,10
rest-002,2025-11-12,1,50
rest-002,2025-11-12,2,16
rest-002,2025-11-12,3,41
rest-002,2025-11-12,4,11
rest-002,2025-11-12,5,8
rest-002,2025-11-12,6,5
rest-002,2025-11-12,7,4
rest-002,2025-11-12,8,3
rest-002,2025-11-13,1,24
rest-002,2025-11-13,2,18
rest-002,2025-11-13,3,18
rest-002,2025-11-13,4,6
rest-002,2025-11-13,5,9
rest-002,2025-11-13,6,8
rest-002,2025-11-13,7,1
rest-002,2025-11-13,8,18
rest-002,2025-11-14,1,34
rest-002,2025-11-14,2,15
rest-002,2025-11-14,3,33
rest-002,2025-11-14,4,8
rest-002,2025-11-14,5,14
rest-002,2025-11-14,6,4
rest-002,2025-11-14,7,2
rest-002,2025-11-14,8,3
rest-002,2025-11-15,1,46
rest-002,2025-11-15,2,22
rest-002,2025-11-15,3,32
rest-002,2025-11-15,4,15
rest-002,2025-11-15,5,14
rest-002,2025-11-15,7,4
rest-002,2025-11-15,8,9
rest-002,2025-11-16,1,32
rest-002,2025-11-16,2,17
rest-002,2025-11-16,3,26
rest-002,2025-11-16,4,8
rest-002,2025-11-16,5,6
rest-002,2025-11-16,6,6
rest-002,2025-11-16,7,7
rest-002,2025-11-16,8,17
rest-002,2025-11-17,1,33
rest-002,2025-11-17,2,11
rest-002,2025-11-17,3,12
rest-002,2025-11-17,4,11
rest-002,2025-11-17,5,12
rest-002,2025-11-17,6,5
rest-002,2025-11-17,7,2
rest-002,2025-11-17,8,5
rest-002,2025-11-18,1,25
rest-002,2025-11-18,2,15
rest-002,2025-11-18,3,10
rest-002,2025-11-18,4,13
rest-002,2025-11-18,5,8
rest-002,2025-11-18,6,9
rest-002,2025-11-18,7,10
rest-002,2025-11-18,8,5
rest-002,2025-11-19,1,33
rest-002,2025-11-19,2,15
rest-002,2025-11-19,3,13
rest-002,2025-11-19,4,13
rest-002,2025-11-19,5,1
rest-002,2025-11-19,6,3
rest-002,2025-11-19,7,7
rest-002,2025-11-19,8,7
rest-002,2025-11-20,1,34
rest-002,2025-11-20,2,10
rest-002,2025-11-20,3,14
rest-002,2025-11-20,4,11
rest-002,2025-11-20,5,5
rest-002,2025-11-20,6,3
rest-002,2025-11-20,7,3
rest-002,2025-11-20,8,8
rest-002,2025-11-21,1,21
rest-002,2025-11-21,2,8
rest-002,2025-11-21,3,25
rest-002,2025-11-21,4,19
rest-002,2025-11-21,5,4
rest-002,2025-11-21,6,7
rest-002,2025-11-21,7,4
rest-002,2025-11-21,8,9
rest-002,2025-11-22,1,39
rest-002,2025-11-22,2,16
rest-002,2025-11-22,3,18
rest-002,2025-11-22,4,17
rest-002,2025-11-22,5,4
rest-002,2025-11-22,6,2
rest-002,2025-11-22,7,6
rest-002,2025-11-22,8,7
rest-002,2025-11-23,1,19
rest-002,2025-11-23,2,22
rest-002,2025-11-23,3,32
rest-002,2025-11-23,4,12
rest-002,2025-11-23,5,4
rest-002,2025-11-23,6,8
rest-002,2025-11-23,7,2
rest-002,2025-11-23,8,10
rest-002,2025-11-24,1,38
rest-002,2025-11-24,2,15
rest-002,2025-11-24,3,10
rest-002,2025-11-24,4,20
rest-002,2025-11-24,5,6
rest-002,2025-11-24,6,7
rest-002,2025-11-24,7,5
rest-002,2025-11-24,8,12
rest-002,2025-11-25,1,37
rest-002,2025-11-25,2,9
rest-002,2025-11-25,3,23
rest-002,2025-11-25,4,6
rest-002,2025-11-25,5,6
rest-002,2025-11-25,6,9
rest-002,2025-11-25,7,9
rest-002,2025-11-25,8,4
rest-002,2025-11-26,1,15
rest-002,2025-11-26,2,6
rest-002,2025-11-26,3,23
rest-002,2025-11-26,4,22
rest-002,2025-11-26,5,5
rest-002,2025-11-26,6,5
rest-002,2025-11-26,7,8
rest-002,2025-11-26,8,9
rest-002,2025-11-27,1,38
rest-002,2025-11-27,2,23
rest-002,2025-11-27,3,16
rest-002,2025-11-27,4,19
rest-002,2025-11-27,5,6
rest-002,2025-11-27,6,6
rest-002,2025-11-27,7,11
rest-002,2025-11-27,8,10
rest-003,2025-06-01,1,28
rest-003,2025-06-01,2,33
rest-003,2025-06-01,3,21
rest-003,2025-06-01,4,20
rest-003,2025-06-01,5,19
rest-003,2025-06-01,6,6
rest-003,2025-06-01,7,7
rest-003,2025-06-01,8,8
rest-003,2025-06-02,1,30
rest-003,2025-06-02,2,60
rest-003,2025-06-02,3,37
rest-003,2025-06-02,4,6
rest-003,2025-06-02,5,3
rest-003,2025-06-02,6,3
rest-003,2025-06-02,7,8
rest-003,2025-06-02,8,10
rest-003,2025-06-03,1,23
rest-003,2025-06-03,2,58
rest-003,2025-06-03,3,14
rest-003,2025-06-03,4,21
rest-003,2025-06-03,5,8
rest-003,2025-06-03,6,6
rest-003,2025-06-03,7,6
rest-003,2025-06-03,8,12
rest-003,2025-06-04,1,18
rest-003,2025-06-04,2,41
rest-003,2025-06-04,3,29
rest-003,2025-06-04,4,11
rest-003,2025-06-04,5,14
rest-003,2025-06-04,6,1
rest-003,2025-06-04,7,10
rest-003,2025-06-04,8,11
rest-003,2025-06-05,1,29
rest-003,2025-06-05,2,47
rest-003,2025-06-05,3,17
rest-003,2025-06-05,4,27
rest-003,2025-06-05,5,10
rest-003,2025-06-05,6,9
rest-003,2025-06-05,7,8
rest-003,2025-06-05,8,10
rest-003,2025-06-06,1,20
rest-003,2025-06-06,2,29
rest-003,2025-06-06,3,26
rest-003,2025-06-06,4,19
rest-003,2025-06-06,5,5
rest-003,2025-06-06,6,12
rest-003,2025-06-06,7,8
rest-003,2025-06-06,8,5
rest-003,2025-06-07,1,54
rest-003,2025-06-07,2,69
rest-003,2025-06-07,3,47
rest-003,2025-06-07,4,19
rest-003,2025-06-07,5,7
rest-003,2025-06-07,6,12
rest-003,2025-06-07,7,6
rest-003,2025-06-07,8,10
rest-003,2025-06-08,1,42
rest-003,2025-06-08,2,71
rest-003,2025-06-08,3,26
rest-003,2025-06-08,4,20
rest-003,2025-06-08,5,20
rest-003,2025-06-08,6,9
rest-003,2025-06-08,7,4
rest-003,2025-06-08,8,12
rest-003,2025-06-09,1,15
rest-003,2025-06-09,2,33
rest-003,2025-06-09,3,39
rest-003,2025-06-09,4,18
rest-003,2025-06-09,5,11
rest-003,2025-06-09,6,5
rest-003,2025-06-09,7,4
rest-003,2025-06-09,8,12
rest-003,2025-06-10,1,29
rest-003,2025-06-10,2,68
rest-003,2025-06-10,3,32
rest-003,2025-06-10,4,10
rest-003,2025-06-10,5,8
rest-003,2025-06-10,6,1
rest-003,2025-06-10,7,2
rest-003,2025-06-10,8,9
rest-003,2025-06-11,1,33
rest-003,2025-06-11,2,53
rest-003,2025-06-11,3,33
rest-003,2025-06-11,4,24
rest-003,2025-06-11,5,8
rest-003,2025-06-11,6,7
rest-003,2025-06-11,7,18
rest-003,2025-06-11,8,12
rest-003,2025-06-12,1,49
rest-003,2025-06-12,2,57
rest-003,2025-06-12,3,34
rest-003,2025-06-12,4,15
rest-003,2025-06-12,5,8
rest-003,2025-06-12,6,8
rest-003,2025-06-12,7,4
rest-003,2025-06-12,8,16
rest-003,2025-06-13,1,29
rest-003,2025-06-13,2,65
rest-003,2025-06-13,3,15
rest-003,2025-06-13,4,25
rest-003,2025-06-13,5,7
rest-003,2025-06-13,6,11
rest-003,2025-06-13,7,3
rest-003,2025-06-13,8,9
rest-003,2025-06-14,1,34
rest-003,2025-06-14,2,37
rest-003,2025-06-14,3,22
rest-003,2025-06-14,4,7
rest-003,2025-06-14,5,11
rest-003,2025-06-14,6,6
rest-003,2025-06-14,7,1
rest-003,2025-06-14,8,5
rest-003,2025-06-15,1,50
rest-003,2025-06-15,2,66
rest-003,2025-06-15,3,34
rest-003,2025-06-15,4,24
rest-003,2025-06-15,5,11
rest-003,2025-06-15,6,4
rest-003,2025-06-15,7,3
rest-003,2025-06-15,8,8
rest-003,2025-06-16,1,42
rest-003,2025-06-16,2,46
rest-003,2025-06-16,3,30
rest-003,2025-06-16,4,14
rest-003,2025-06-16,5,6
rest-003,2025-06-16,6,7
rest-003,2025-06-16,7,3
rest-003,2025-06-16,8,6
rest-003,2025-06-17,1,34
rest-003,2025-06-17,2,19
rest-003,2025-06-17,3,20
rest-003,2025-06-17,4,15
rest-003,2025-06-17,5,8
rest-003,2025-06-17,6,8
rest-003,2025-06-17,7,11
rest-003,2025-06-17,8,6
rest-003,2025-06-18,1,37
rest-003,2025-06-18,2,45
rest-003,2025-06-18,3,18
rest-003,2025-06-18,4,7
rest-003,2025-06-18,5,6
rest-003,2025-06-18,6,6
rest-003,2025-06-18,7,5
rest-003,2025-06-18,8,6
rest-003,2025-06-19,1,20
rest-003,2025-06-19,2,23
rest-003,2025-06-19,3,8
rest-003,2025-06-19,4,17
rest-003,2025-06-19,5,7
rest-003,2025-06-19,6,8
rest-003,2025-06-19,7,4
rest-003,2025-06-19,8,8
rest-003,2025-06-20,1,23
rest-003,2025-06-20,2,19
rest-003,2025-06-20,3,17
rest-003,2025-06-20,4,21
rest-003,2025-06-20,5,4
rest-003,2025-06-20,6,4
rest-003,2025-06-20,7,4
rest-003,2025-06-20,8,10
rest-003,2025-06-21,1,26
rest-003,2025-06-21,2,40
rest-003,2025-06-21,3,26
rest-003,2025-06-21,4,11
rest-003,2025-06-21,5,7
rest-003,2025-06-21,6,4
rest-003,2025-06-21,8,19
rest-003,2025-06-22,1,36
rest-003,2025-06-22,2,34
rest-003,2025-06-22,3,20
rest-003,2025-06-22,4,13
rest-003,2025-06-22,5,8
rest-003,2025-06-22,6,5
rest-003,2025-06-22,7,3
rest-003,2025-06-22,8,15
rest-003,2025-06-23,1,25
rest-003,2025-06-23,2,27
rest-003,2025-06-23,3,14
rest-003,2025-06-23,4,16
rest-003,2025-06-23,5,6
rest-003,2025-06-23,6,4
rest-003,2025-06-23,7,2
rest-003,2025-06-23,8,12
rest-003,2025-06-24,1,37
rest-003,2025-06-24,2,25
rest-003,2025-06-24,3,13
rest-003,2025-06-24,4,15
rest-003,2025-06-24,5,7
rest-003,2025-06-24,6,6
rest-003,2025-06-24,7,5
rest-003,2025-06-24,8,8
rest-003,2025-06-25,1,25
rest-003,2025-06-25,2,26
rest-003,2025-06-25,3,19
rest-003,2025-06-25,4,15
rest-003,2025-06-25,5,11
rest-003,2025-06-25,6,10
rest-003,2025-06-25,7,8
rest-003,2025-06-25,8,7
rest-003,2025-06-26,1,38
rest-003,2025-06-26,2,34
rest-003,2025-06-26,3,17
rest-003,2025-06-26,4,22
rest-003,2025-06-26,5,9
rest-003,2025-06-26,6,11
rest-003,2025-06-26,7,5
rest-003,2025-06-26,8,8
rest-003,2025-06-27,1,38
rest-003,2025-06-27,2,25
rest-003,2025-06-27,3,33
rest-003,2025-06-27,4,15
rest-003,2025-06-27,5,7
rest-003,2025-06-27,6,3
rest-003,2025-06-27,7,8
rest-003,2025-06-27,8,15
rest-003,2025-06-28,1,27
rest-003,2025-06-28,2,64
rest-003,2025-06-28,3,20
rest-003,2025-06-28,4,22
rest-003,2025-06-28,5,10
rest-003,2025-06-28,6,12
rest-003,2025-06-28,7,5
rest-003,2025-06-28,8,7
rest-003,2025-06-29,1,39
rest-003,2025-06-29,2,29
rest-003,2025-06-29,3,29
rest-003,2025-06-29,4,15
rest-003,2025-06-29,5,8
rest-003,2025-06-29,6,14
rest-003,2025-06-29,7,8
rest-003,2025-06-29,8,13
rest-003,2025-06-30,1,29
rest-003,2025-06-30,2,31
rest-003,2025-06-30,3,21
rest-003,2025-06-30,4,9
rest-003,2025-06-30,5,12
rest-003,2025-06-30,6,3
rest-003,2025-06-30,7,4
rest-003,2025-06-30,8,19
rest-003,2025-07-01,1,39
rest-003,2025-07-01,2,20
rest-003,2025-07-01,3,19
rest-003,2025-07-01,4,16
rest-003,2025-07-01,5,8
rest-003,2025-07-01,6,6
rest-003,2025-07-01,7,6
rest-003,2025-07-01,8,6
rest-003,2025-07-02,1,38
rest-003,2025-07-02,2,27
rest-003,2025-07-02,3,20
rest-003,2025-07-02,4,11
rest-003,2025-07-02,5,7
rest-003,2025-07-02,6,6
rest-003,2025-07-02,7,2
rest-003,2025-07-02,8,14
rest-003,2025-07-03,1,31
rest-003,2025-07-03,2,31
rest-003,2025-07-03,3,31
rest-003,2025-07-03,4,21
rest-003,2025-07-03,5,11
rest-003,2025-07-03,6,3
rest-003,2025-07-03,7,5
rest-003,2025-07-03,8,6
rest-003,2025-07-04,1,25
rest-003,2025-07-04,2,52
rest-003,2025-07-04,3,35
rest-003,2025-07-04,4,7
rest-003,2025-07-04,5,5
rest-003,2025-07-04,6,5
rest-003,2025-07-04,7,10
rest-003,2025-07-04,8,11
rest-003,2025-07-05,1,40
rest-003,2025-07-05,2,44
rest-003,2025-07-05,3,29
rest-003,2025-07-05,4,26
rest-003,2025-07-05,5,6
rest-003,2025-07-05,6,5
rest-003,2025-07-05,7,9
rest-003,2025-07-05,8,21
rest-003,2025-07-06,1,49
rest-003,2025-07-06,2,62
rest-003,2025-07-06,3,38
rest-003,2025-07-06,4,23
rest-003,2025-07-06,5,10
rest-003,2025-07-06,6,8
rest-003,2025-07-06,7,12
rest-003,2025-07-06,8,10
rest-003,2025-07-07,1,48
rest-003,2025-07-07,2,60
rest-003,2025-07-07,3,17
rest-003,2025-07-07,4,16
rest-003,2025-07-07,5,14
rest-003,2025-07-07,6,9
rest-003,2025-07-07,7,4
rest-003,2025-07-07,8,4
rest-003,2025-07-08,1,43
rest-003,2025-07-08,2,43
rest-003,2025-07-08,3,22
rest-003,2025-07-08,4,30
rest-003,2025-07-08,5,9
rest-003,2025-07-08,6,7
rest-003,2025-07-08,7,3
rest-003,2025-07-08,8,3
rest-003,2025-07-09,1,38
rest-003,2025-07-09,2,49
rest-003,2025-07-09,3,16
rest-003,2025-07-09,4,25
rest-003,2025-07-09,5,13
rest-003,2025-07-09,6,10
rest-003,2025-07-09,7,5
rest-003,2025-07-09,8,9
rest-003,2025-07-10,1,40
rest-003,2025-07-10,2,60
rest-003,2025-07-10,3,17
rest-003,2025-07-10,4,12
rest-003,2025-07-10,5,8
rest-003,2025-07-10,6,4
rest-003,2025-07-10,7,10
rest-003,2025-07-10,8,10
rest-003,2025-07-11,1,42
rest-003,2025-07-11,2,66
rest-003,2025-07-11,3,21
rest-003,2025-07-11,4,24
rest-003,2025-07-11,5,2
rest-003,2025-07-11,6,7
rest-003,2025-07-11,7,10
rest-003,2025-07-11,8,10
rest-003,2025-07-12,1,64
rest-003,2025-07-12,2,67
rest-003,2025-07-12,3,32
rest-003,2025-07-12,4,15
rest-003,2025-07-12,5,6
rest-003,2025-07-12,6,9
rest-003,2025-07-12,7,5
rest-003,2025-07-12,8,14
rest-003,2025-07-13,1,35
rest-003,2025-07-13,2,40
rest-003,2025-07-13,3,22
rest-003,2025-07-13,4,24
rest-003,2025-07-13,5,7
rest-003,2025-07-13,6,8
rest-003,2025-07-13,7,4
rest-003,2025-07-13,8,18
rest-003,2025-07-14,1,27
rest-003,2025-07-14,2,29
rest-003,2025-07-14,3,20
rest-003,2025-07-14,4,24
rest-003,2025-07-14,5,9
rest-003,2025-07-14,6,4
rest-003,2025-07-14,7,4
rest-003,2025-07-14,8,10
rest-003,2025-07-15,1,20
rest-003,2025-07-15,2,39
rest-003,2025-07-15,3,13
rest-003,2025-07-15,4,24
rest-003,2025-07-15,5,11
rest-003,2025-07-15,6,7
rest-003,2025-07-15,7,5
rest-003,2025-07-15,8,14
rest-003,2025-07-16,1,45
rest-003,2025-07-16,2,24
rest-003,2025-07-16,3,16
rest-003,2025-07-16,4,17
rest-003,2025-07-16,5,11
rest-003,2025-07-16,6,6
rest-003,2025-07-16,7,7
rest-003,2025-07-16,8,11
rest-003,2025-07-17,1,26
rest-003,2025-07-17,2,35
rest-003,2025-07-17,3,26
rest-003,2025-07-17,4,14
rest-003,2025-07-17,5,9
rest-003,2025-07-17,6,4
rest-003,2025-07-17,7,2
rest-003,2025-07-17,8,9
rest-003,2025-07-18,1,23
rest-003,2025-07-18,2,44
rest-003,2025-07-18,3,20
rest-003,2025-07-18,4,6
rest-003,2025-07-18,5,7
rest-003,2025-07-18,6,3
rest-003,2025-07-18,7,3
rest-003,2025-07-18,8,14
rest-003,2025-07-19,1,42
rest-003,2025-07-19,2,56
rest-003,2025-07-19,3,21
rest-003,2025-07-19,4,19
rest-003,2025-07-19,5,5
rest-003,2025-07-19,6,12
rest-003,2025-07-19,7,4
rest-003,2025-07-19,8,8
rest-003,2025-07-20,1,21
rest-003,2025-07-20,2,43
rest-003,2025-07-20,3,24
rest-003,2025-07-20,4,17
rest-003,2025-07-20,5,7
rest-003,2025-07-20,6,11
rest-003,2025-07-20,7,6
rest-003,2025-07-20,8,5
rest-003,2025-07-21,1,25
rest-003,2025-07-21,2,41
rest-003,2025-07-21,3,19
rest-003,2025-07-21,4,10
rest-003,2025-07-21,5,6
rest-003,2025-07-21,6,7
rest-003,2025-07-21,7,2
rest-003,2025-07-21,8,7
rest-003,2025-07-22,1,19
rest-003,2025-07-22,2,49
rest-003,2025-07-22,3,20
rest-003,2025-07-22,4,16
rest-003,2025-07-22,5,4
rest-003,2025-07-22,6,11
rest-003,2025-07-22,7,2
rest-003,2025-07-22,8,10
rest-003,2025-07-23,1,31
rest-003,2025-07-23,2,30
rest-003,2025-07-23,3,13
rest-003,2025-07-23,4,17
rest-003,2025-07-23,5,7
rest-003,2025-07-23,6,1
rest-003,2025-07-23,7,3
rest-003,2025-07-23,8,11
rest-003,2025-07-24,1,31
rest-003,2025-07-24,2,36
rest-003,2025-07-24,3,14
rest-003,2025-07-24,4,10
rest-003,2025-07-24,5,8
rest-003,2025-07-24,6,8
rest-003,2025-07-24,7,4
rest-003,2025-07-24,8,5
rest-003,2025-07-25,1,32
rest-003,2025-07-25,2,11
rest-003,2025-07-25,3,15
rest-003,2025-07-25,4,12
rest-003,2025-07-25,5,3
rest-003,2025-07-25,6,4
rest-003,2025-07-25,7,3
rest-003,2025-07-25,8,14
rest-003,2025-07-26,1,15
rest-003,2025-07-26,2,50
rest-003,2025-07-26,3,31
rest-003,2025-07-26,4,11
rest-003,2025-07-26,5,10
rest-003,2025-07-26,6,4
rest-003,2025-07-26,7,5
rest-003,2025-07-26,8,12
rest-003,2025-07-27,1,13
rest-003,2025-07-27,2,22
rest-003,2025-07-27,3,17
rest-003,2025-07-27,4,28
rest-003,2025-07-27,5,6
rest-003,2025-07-27,6,9
rest-003,2025-07-27,7,3
rest-003,2025-07-27,8,8
rest-003,2025-07-28,1,27
rest-003,2025-07-28,2,34
rest-003,2025-07-28,3,17
rest-003,2025-07-28,4,11
rest-003,2025-07-28,5,7
rest-003,2025-07-28,6,3
rest-003,2025-07-28,7,5
rest-003,2025-07-28,8,12
rest-003,2025-07-29,1,25
rest-003,2025-07-29,2,48
rest-003,2025-07-29,3,32
rest-003,2025-07-29,4,8
rest-003,2025-07-29,5,13
rest-003,2025-07-29,6,6
rest-003,2025-07-29,7,4
rest-003,2025-07-29,8,13
rest-003,2025-07-30,1,36
rest-003,2025-07-30,2,37
rest-003,2025-07-30,3,24
rest-003,2025-07-30,4,15
rest-003,2025-07-30,5,8
rest-003,2025-07-30,6,9
rest-003,2025-07-30,7,6
rest-003,2025-07-30,8,6
rest-003,2025-07-31,1,40
rest-003,2025-07-31,2,40
rest-003,2025-07-31,3,16
rest-003,2025-07-31,4,16
rest-003,2025-07-31,5,10
rest-003,2025-07-31,6,3
rest-003,2025-07-31,7,8
rest-003,2025-07-31,8,13
rest-003,2025-08-01,1,29
rest-003,2025-08-01,2,28
rest-003,2025-08-01,3,29
rest-003,2025-08-01,4,12
rest-003,2025-08-01,5,5
rest-003,2025-08-01,6,4
rest-003,2025-08-01,7,4
rest-003,2025-08-01,8,9
rest-003,2025-08-02,1,40
rest-003,2025-08-02,2,54
rest-003,2025-08-02,3,31
rest-003,2025-08-02,4,11
rest-003,2025-08-02,5,13
rest-003,2025-08-02,6,14
rest-003,2025-08-02,7,3
rest-003,2025-08-02,8,9
rest-003,2025-08-03,1,39
rest-003,2025-08-03,2,43
rest-003,2025-08-03,3,33
rest-003,2025-08-03,4,11
rest-003,2025-08-03,5,12
rest-003,2025-08-03,6,6
rest-003,2025-08-03,7,2
rest-003,2025-08-03,8,9
rest-003,2025-08-04,1,30
rest-003,2025-08-04,2,32
rest-003,2025-08-04,3,19
rest-003,2025-08-04,4,14
rest-003,2025-08-04,5,10
rest-003,2025-08-04,6,2
rest-003,2025-08-04,7,4
rest-003,2025-08-04,8,13
rest-003,2025-08-05,1,21
rest-003,2025-08-05,2,24
rest-003,2025-08-05,3,25
rest-003,2025-08-05,4,17
rest-003,2025-08-05,5,15
rest-003,2025-08-05,6,18
rest-003,2025-08-05,7,4
rest-003,2025-08-05,8,13
rest-003,2025-08-06,1,64
rest-003,2025-08-06,2,64
rest-003,2025-08-06,3,18
rest-003,2025-08-06,4,14
rest-003,2025-08-06,5,7
rest-003,2025-08-06,6,5
rest-003,2025-08-06,7,6
rest-003,2025-08-06,8,7
rest-003,2025-08-07,1,34
rest-003,2025-08-07,2,42
rest-003,2025-08-07,3,39
rest-003,2025-08-07,4,16
rest-003,2025-08-07,5,5
rest-003,2025-08-07,6,5
rest-003,2025-08-07,7,8
rest-003,2025-08-07,8,10
rest-003,2025-08-08,1,22
rest-003,2025-08-08,2,64
rest-003,2025-08-08,3,21
rest-003,2025-08-08,4,24
rest-003,2025-08-08,5,3
rest-003,2025-08-08,6,8
rest-003,2025-08-08,7,7
rest-003,2025-08-08,8,17
rest-003,2025-08-09,1,45
rest-003,2025-08-09,2,36
rest-003,2025-08-09,3,28
rest-003,2025-08-09,4,19
rest-003,2025-08-09,5,9
rest-003,2025-08-09,6,8
rest-003,2025-08-09,7,10
rest-003,2025-08-09,8,13
rest-003,2025-08-10,1,33
rest-003,2025-08-10,2,51
rest-003,2025-08-10,3,46
rest-003,2025-08-10,4,13
rest-003,2025-08-10,5,9
rest-003,2025-08-10,6,14
rest-003,2025-08-10,7,5
rest-003,2025-08-10,8,17
rest-003,2025-08-11,1,34
rest-003,2025-08-11,2,40
rest-003,2025-08-11,3,35
rest-003,2025-08-11,4,12
rest-003,2025-08-11,5,14
rest-003,2025-08-11,6,8
rest-003,2025-08-11,7,3
rest-003,2025-08-11,8,14
rest-003,2025-08-12,1,36
rest-003,2025-08-12,2,54
rest-003,2025-08-12,3,22
rest-003,2025-08-12,4,20
rest-003,2025-08-12,5,12
rest-003,2025-08-12,6,8
rest-003,2025-08-12,7,4
rest-003,2025-08-12,8,13
rest-003,2025-08-13,1,50
rest-003,2025-08-13,2,35
rest-003,2025-08-13,3,35
rest-003,2025-08-13,4,3
rest-003,2025-08-13,5,8
rest-003,2025-08-13,6,7
rest-003,2025-08-13,7,3
rest-003,2025-08-13,8,8
rest-003,2025-08-14,1,39
rest-003,2025-08-14,2,51
rest-003,2025-08-14,3,32
rest-003,2025-08-14,4,27
rest-003,2025-08-14,5,7
rest-003,2025-08-14,6,12
rest-003,2025-08-14,7,5
rest-003,2025-08-14,8,8
rest-003,2025-08-15,1,31
rest-003,2025-08-15,2,40
rest-003,2025-08-15,3,19
rest-003,2025-08-15,4,17
rest-003,2025-08-15,5,8
rest-003,2025-08-15,6,4
rest-003,2025-08-15,7,8
rest-003,2025-08-15,8,13
rest-003,2025-08-16,1,40
rest-003,2025-08-16,2,64
rest-003,2025-08-16,3,43
rest-003,2025-08-16,4,16
rest-003,2025-08-16,5,9
rest-003,2025-08-16,7,9
rest-003,2025-08-16,8,8
rest-003,2025-08-17,1,43
rest-003,2025-08-17,2,33
rest-003,2025-08-17,3,30
rest-003,2025-08-17,4,14
rest-003,2025-08-17,5,17
rest-003,2025-08-17,6,2
