date,day_of_week,is_weekend,month,menu_category,is_festival,festival_type,is_poya_day,temperature_avg,rainfall_mm,is_heavy_rain,supplier_invoice_qty,daily_demand_qty
2024-06-26,Wednesday,0,6,Rice & Curry,0,None,0,27.8,0.7,0,141,108
2024-06-26,Wednesday,0,6,Fried Rice,0,None,0,29.8,0.6,0,164,121
2024-06-26,Wednesday,0,6,Kottu,0,None,0,28.9,0.3,0,106,85
2024-06-26,Wednesday,0,6,Short Eats,0,None,0,28.5,6.3,0,153,124
2024-06-26,Wednesday,0,6,Beverages,0,None,0,27.6,5.2,0,181,139
2024-06-27,Thursday,0,6,Rice & Curry,0,None,0,28.6,2.8,0,141,101
2024-06-27,Thursday,0,6,Fried Rice,0,None,0,27.3,9.6,0,147,131
2024-06-27,Thursday,0,6,Kottu,0,None,0,27.2,0.2,0,140,111
2024-06-27,Thursday,0,6,Short Eats,0,None,0,31.8,0.1,0,131,98
2024-06-27,Thursday,0,6,Beverages,0,None,0,31.2,4.8,0,167,134
2024-06-28,Friday,0,6,Rice & Curry,0,None,0,29.1,14.3,0,113,103
2024-06-28,Friday,0,6,Fried Rice,0,None,0,30.8,11.2,0,103,77
2024-06-28,Friday,0,6,Kottu,0,None,0,29.1,0.3,0,127,118
2024-06-28,Friday,0,6,Short Eats,0,None,0,28.7,3.3,0,98,83
2024-06-28,Friday,0,6,Beverages,0,None,0,32.1,0.2,0,124,116
2024-06-29,Saturday,1,6,Rice & Curry,0,None,0,31.9,4.7,0,145,151
2024-06-29,Saturday,1,6,Fried Rice,0,None,0,28.0,0.9,0,82,91
2024-06-29,Saturday,1,6,Kottu,0,None,0,30.2,6.5,0,114,112
2024-06-29,Saturday,1,6,Short Eats,0,None,0,29.5,1.6,0,123,122
2024-06-29,Saturday,1,6,Beverages,0,None,0,27.1,2.2,0,114,114
2024-06-30,Sunday,1,6,Rice & Curry,0,None,0,30.1,0.9,0,102,101
2024-06-30,Sunday,1,6,Fried Rice,0,None,0,32.7,2.6,0,158,157
2024-06-30,Sunday,1,6,Kottu,0,None,0,29.9,11.6,0,118,122
2024-06-30,Sunday,1,6,Short Eats,0,None,0,31.7,3.3,0,153,168
2024-06-30,Sunday,1,6,Beverages,0,None,0,28.5,3.7,0,192,204
2024-07-01,Monday,0,7,Rice & Curry,0,None,0,26.3,1.0,0,139,111
2024-07-01,Monday,0,7,Fried Rice,0,None,0,30.0,2.9,0,162,129
2024-07-01,Monday,0,7,Kottu,0,None,0,27.1,2.0,0,199,146
2024-07-01,Monday,0,7,Short Eats,0,None,0,29.6,3.5,0,99,77
2024-07-01,Monday,0,7,Beverages,0,None,0,29.6,0.1,0,93,84
2024-07-02,Tuesday,0,7,Rice & Curry,0,None,0,29.9,2.4,0,161,129
2024-07-02,Tuesday,0,7,Fried Rice,0,None,0,27.8,0.0,0,103,97
2024-07-02,Tuesday,0,7,Kottu,0,None,0,29.1,2.0,0,129,115
2024-07-02,Tuesday,0,7,Short Eats,0,None,0,27.4,9.2,0,147,130
2024-07-02,Tuesday,0,7,Beverages,0,None,0,29.7,6.6,0,112,84
2024-07-03,Wednesday,0,7,Rice & Curry,0,None,0,29.5,4.5,0,106,83
2024-07-03,Wednesday,0,7,Fried Rice,0,None,0,27.2,0.0,0,192,176
2024-07-03,Wednesday,0,7,Kottu,0,None,0,29.5,0.6,0,165,151
2024-07-03,Wednesday,0,7,Short Eats,0,None,0,27.8,1.0,0,92,75
2024-07-03,Wednesday,0,7,Beverages,0,None,0,26.1,5.3,0,150,111
2024-07-04,Thursday,0,7,Rice & Curry,0,None,0,31.0,5.9,0,108,90
2024-07-04,Thursday,0,7,Fried Rice,0,None,0,31.5,1.2,0,148,139
2024-07-04,Thursday,0,7,Kottu,0,None,0,31.7,0.9,0,85,62
2024-07-04,Thursday,0,7,Short Eats,0,None,0,29.2,1.2,0,142,116
2024-07-04,Thursday,0,7,Beverages,0,None,0,31.5,5.5,0,97,86
2024-07-05,Friday,0,7,Rice & Curry,0,None,0,29.6,3.9,0,82,70
2024-07-05,Friday,0,7,Fried Rice,0,None,0,26.1,0.1,0,123,102
2024-07-05,Friday,0,7,Kottu,0,None,0,31.8,4.3,0,143,128
2024-07-05,Friday,0,7,Short Eats,0,None,0,28.1,0.1,0,150,137
2024-07-05,Friday,0,7,Beverages,0,None,0,30.5,1.7,0,123,104
2024-07-06,Saturday,1,7,Rice & Curry,0,None,0,32.9,1.1,0,141,160
2024-07-06,Saturday,1,7,Fried Rice,0,None,0,27.4,3.4,0,152,128
2024-07-06,Saturday,1,7,Kottu,0,None,0,31.1,4.3,0,94,104
2024-07-06,Saturday,1,7,Short Eats,0,None,0,27.5,4.0,0,85,91
2024-07-06,Saturday,1,7,Beverages,0,None,0,27.9,2.6,0,192,181
2024-07-07,Sunday,1,7,Rice & Curry,0,None,0,27.2,2.2,0,98,98
2024-07-07,Sunday,1,7,Fried Rice,0,None,0,29.6,1.2,0,196,189
2024-07-07,Sunday,1,7,Kottu,0,None,0,26.7,9.5,0,88,92
2024-07-07,Sunday,1,7,Short Eats,0,None,0,32.6,3.1,0,99,103
2024-07-07,Sunday,1,7,Beverages,0,None,0,30.5,0.1,0,80,68
2024-07-08,Monday,0,7,Rice & Curry,0,None,0,27.8,2.9,0,145,103
2024-07-08,Monday,0,7,Fried Rice,0,None,0,29.4,5.0,0,139,129
2024-07-08,Monday,0,7,Kottu,0,None,0,30.5,2.1,0,115,87
2024-07-08,Monday,0,7,Short Eats,0,None,0,31.4,14.2,0,193,168
2024-07-08,Monday,0,7,Beverages,0,None,0,29.9,6.2,0,198,151
2024-07-09,Tuesday,0,7,Rice & Curry,0,None,0,30.2,0.1,0,136,99
2024-07-09,Tuesday,0,7,Fried Rice,0,None,0,31.8,1.2,0,106,82
2024-07-09,Tuesday,0,7,Kottu,0,None,0,32.1,5.8,0,104,85
2024-07-09,Tuesday,0,7,Short Eats,0,None,0,28.6,1.7,0,175,154
2024-07-09,Tuesday,0,7,Beverages,0,None,0,32.0,2.6,0,190,156
2024-07-10,Wednesday,0,7,Rice & Curry,0,None,0,31.5,2.6,0,123,98
2024-07-10,Wednesday,0,7,Fried Rice,0,None,0,28.6,0.0,0,158,146
2024-07-10,Wednesday,0,7,Kottu,0,None,0,27.1,21.6,1,196,119
2024-07-10,Wednesday,0,7,Short Eats,0,None,0,27.1,6.2,0,184,162
2024-07-10,Wednesday,0,7,Beverages,0,None,0,31.7,7.8,0,137,110
2024-07-11,Thursday,0,7,Rice & Curry,0,None,0,31.8,4.6,0,139,111
2024-07-11,Thursday,0,7,Fried Rice,0,None,0,31.9,1.8,0,194,136
2024-07-11,Thursday,0,7,Kottu,0,None,0,26.3,9.4,0,105,75
2024-07-11,Thursday,0,7,Short Eats,0,None,0,30.0,8.0,0,117,107
2024-07-11,Thursday,0,7,Beverages,0,None,0,29.4,1.6,0,198,146
2024-07-12,Friday,0,7,Rice & Curry,0,None,0,31.9,2.9,0,184,159
2024-07-12,Friday,0,7,Fried Rice,0,None,0,32.8,5.2,0,116,94
2024-07-12,Friday,0,7,Kottu,0,None,0,27.4,9.7,0,119,106
2024-07-12,Friday,0,7,Short Eats,0,None,0,27.4,5.0,0,117,88
2024-07-12,Friday,0,7,Beverages,0,None,0,30.2,0.4,0,104,84
2024-07-13,Saturday,1,7,Rice & Curry,0,None,0,31.4,5.3,0,109,105
2024-07-13,Saturday,1,7,Fried Rice,0,None,0,30.0,1.8,0,148,134
2024-07-13,Saturday,1,7,Kottu,0,None,0,31.0,1.8,0,110,119
2024-07-13,Saturday,1,7,Short Eats,0,None,0,27.3,1.4,0,140,126
2024-07-13,Saturday,1,7,Beverages,0,None,0,32.9,6.5,0,161,170
2024-07-14,Sunday,1,7,Rice & Curry,0,None,1,26.7,5.1,0,88,80
2024-07-14,Sunday,1,7,Fried Rice,0,None,1,32.0,5.4,0,88,84
2024-07-14,Sunday,1,7,Kottu,0,None,1,27.0,3.3,0,136,128
2024-07-14,Sunday,1,7,Short Eats,0,None,1,32.7,9.6,0,195,174
2024-07-14,Sunday,1,7,Beverages,0,None,1,26.2,1.6,0,96,84
2024-07-15,Monday,0,7,Rice & Curry,0,None,1,31.3,2.6,0,137,128
2024-07-15,Monday,0,7,Fried Rice,0,None,1,26.9,1.0,0,94,76
2024-07-15,Monday,0,7,Kottu,0,None,1,27.9,8.2,0,119,99
2024-07-15,Monday,0,7,Short Eats,0,None,1,30.5,1.1,0,95,77
2024-07-15,Monday,0,7,Beverages,0,None,1,33.0,7.2,0,110,86
2024-07-16,Tuesday,0,7,Rice & Curry,0,None,0,30.0,16.0,0,161,113
2024-07-16,Tuesday,0,7,Fried Rice,0,None,0,28.1,0.5,0,109,93
2024-07-16,Tuesday,0,7,Kottu,0,None,0,26.6,6.9,0,157,147
2024-07-16,Tuesday,0,7,Short Eats,0,None,0,26.4,0.0,0,195,140
2024-07-16,Tuesday,0,7,Beverages,0,None,0,26.6,2.2,0,147,113
2024-07-17,Wednesday,0,7,Rice & Curry,0,None,0,29.6,2.3,0,190,177
2024-07-17,Wednesday,0,7,Fried Rice,0,None,0,29.7,1.7,0,185,137
2024-07-17,Wednesday,0,7,Kottu,0,None,0,28.4,5.4,0,140,126
2024-07-17,Wednesday,0,7,Short Eats,0,None,0,31.5,15.2,0,161,136
2024-07-17,Wednesday,0,7,Beverages,0,None,0,29.4,3.2,0,117,93
2024-07-18,Thursday,0,7,Rice & Curry,0,None,0,31.2,3.7,0,145,129
2024-07-18,Thursday,0,7,Fried Rice,0,None,0,27.0,0.3,0,122,111
2024-07-18,Thursday,0,7,Kottu,0,None,0,32.5,5.5,0,150,112
2024-07-18,Thursday,0,7,Short Eats,0,None,0,29.4,7.1,0,110,94
2024-07-18,Thursday,0,7,Beverages,0,None,0,26.9,3.5,0,118,92
2024-07-19,Friday,0,7,Rice & Curry,0,None,0,32.4,8.2,0,127,96
2024-07-19,Friday,0,7,Fried Rice,0,None,0,29.4,4.5,0,143,129
2024-07-19,Friday,0,7,Kottu,0,None,0,29.2,1.6,0,121,99
2024-07-19,Friday,0,7,Short Eats,0,None,0,32.3,7.2,0,93,86
2024-07-19,Friday,0,7,Beverages,0,None,0,32.6,2.0,0,183,160
2024-07-20,Saturday,1,7,Rice & Curry,0,None,0,31.2,0.8,0,191,195
2024-07-20,Saturday,1,7,Fried Rice,0,None,0,29.3,8.0,0,152,171
2024-07-20,Saturday,1,7,Kottu,0,None,0,28.6,0.2,0,136,150
2024-07-20,Saturday,1,7,Short Eats,0,None,0,31.1,10.5,0,138,117
2024-07-20,Saturday,1,7,Beverages,0,None,0,30.4,2.2,0,135,123
2024-07-21,Sunday,1,7,Rice & Curry,0,None,0,26.7,1.2,0,105,112
2024-07-21,Sunday,1,7,Fried Rice,0,None,0,32.6,3.6,0,198,210
2024-07-21,Sunday,1,7,Kottu,0,None,0,27.1,9.7,0,166,168
2024-07-21,Sunday,1,7,Short Eats,0,None,0,27.4,1.3,0,192,217
2024-07-21,Sunday,1,7,Beverages,0,None,0,30.3,11.0,0,105,99
2024-07-22,Monday,0,7,Rice & Curry,0,None,0,32.3,1.4,0,109,100
2024-07-22,Monday,0,7,Fried Rice,0,None,0,29.6,20.0,0,144,109
2024-07-22,Monday,0,7,Kottu,0,None,0,29.9,5.8,0,138,101
2024-07-22,Monday,0,7,Short Eats,0,None,0,28.6,0.1,0,130,123
2024-07-22,Monday,0,7,Beverages,0,None,0,31.7,2.5,0,84,69
2024-07-23,Tuesday,0,7,Rice & Curry,0,None,0,29.6,0.6,0,188,140
2024-07-23,Tuesday,0,7,Fried Rice,0,None,0,31.7,9.8,0,84,64
2024-07-23,Tuesday,0,7,Kottu,0,None,0,26.3,3.5,0,151,132
2024-07-23,Tuesday,0,7,Short Eats,0,None,0,29.2,1.1,0,163,145
2024-07-23,Tuesday,0,7,Beverages,0,None,0,29.5,9.0,0,98,93
2024-07-24,Wednesday,0,7,Rice & Curry,0,None,0,27.3,0.4,0,83,78
2024-07-24,Wednesday,0,7,Fried Rice,0,None,0,27.9,0.9,0,106,90
2024-07-24,Wednesday,0,7,Kottu,0,None,0,27.8,9.6,0,159,133
2024-07-24,Wednesday,0,7,Short Eats,0,None,0,30.6,2.7,0,93,75
2024-07-24,Wednesday,0,7,Beverages,0,None,0,26.1,3.8,0,99,88
2024-07-25,Thursday,0,7,Rice & Curry,0,None,0,27.6,1.0,0,131,103
2024-07-25,Thursday,0,7,Fried Rice,0,None,0,29.4,15.4,0,131,104
2024-07-25,Thursday,0,7,Kottu,0,None,0,30.1,5.1,0,128,98
2024-07-25,Thursday,0,7,Short Eats,0,None,0,29.7,3.7,0,151,143
2024-07-25,Thursday,0,7,Beverages,0,None,0,28.4,4.9,0,165,130
2024-07-26,Friday,0,7,Rice & Curry,0,None,0,29.8,4.5,0,113,84
2024-07-26,Friday,0,7,Fried Rice,0,None,0,27.8,0.1,0,166,117
2024-07-26,Friday,0,7,Kottu,0,None,0,30.4,1.2,0,192,139
2024-07-26,Friday,0,7,Short Eats,0,None,0,30.3,0.4,0,119,84
2024-07-26,Friday,0,7,Beverages,0,None,0,32.9,4.6,0,165,145
2024-07-27,Saturday,1,7,Rice & Curry,0,None,0,26.5,6.9,0,135,147
2024-07-27,Saturday,1,7,Fried Rice,0,None,0,26.1,4.2,0,143,163
2024-07-27,Saturday,1,7,Kottu,0,None,0,27.6,3.9,0,179,157
2024-07-27,Saturday,1,7,Short Eats,0,None,0,29.4,3.9,0,167,173
2024-07-27,Saturday,1,7,Beverages,0,None,0,30.0,3.2,0,169,157
2024-07-28,Sunday,1,7,Rice & Curry,0,None,0,32.4,8.1,0,92,95
2024-07-28,Sunday,1,7,Fried Rice,0,None,0,31.5,6.1,0,106,116
2024-07-28,Sunday,1,7,Kottu,0,None,0,31.9,2.6,0,118,108
2024-07-28,Sunday,1,7,Short Eats,0,None,0,28.0,0.2,0,151,151
2024-07-28,Sunday,1,7,Beverages,0,None,0,27.8,1.8,0,114,127
2024-07-29,Monday,0,7,Rice & Curry,0,None,0,31.8,3.2,0,182,165
2024-07-29,Monday,0,7,Fried Rice,0,None,0,28.9,2.9,0,199,146
2024-07-29,Monday,0,7,Kottu,0,None,0,28.9,1.7,0,143,131
2024-07-29,Monday,0,7,Short Eats,0,None,0,29.2,0.1,0,152,126
2024-07-29,Monday,0,7,Beverages,0,None,0,27.7,0.8,0,132,110
2024-07-30,Tuesday,0,7,Rice & Curry,0,None,0,30.8,2.5,0,117,103
2024-07-30,Tuesday,0,7,Fried Rice,0,None,0,30.8,2.5,0,187,143
2024-07-30,Tuesday,0,7,Kottu,0,None,0,32.2,1.6,0,114,104
2024-07-30,Tuesday,0,7,Short Eats,0,None,0,32.1,0.7,0,184,137
2024-07-30,Tuesday,0,7,Beverages,0,None,0,26.2,2.9,0,193,178
2024-07-31,Wednesday,0,7,Rice & Curry,0,None,0,27.6,10.6,0,132,125
2024-07-31,Wednesday,0,7,Fried Rice,0,None,0,30.7,1.1,0,129,107
2024-07-31,Wednesday,0,7,Kottu,0,None,0,27.2,1.5,0,185,149
2024-07-31,Wednesday,0,7,Short Eats,0,None,0,32.7,5.1,0,159,118
2024-07-31,Wednesday,0,7,Beverages,0,None,0,26.2,4.0,0,102,93
2024-08-01,Thursday,0,8,Rice & Curry,0,None,0,30.8,9.1,0,173,160
2024-08-01,Thursday,0,8,Fried Rice,0,None,0,31.5,3.9,0,180,133
2024-08-01,Thursday,0,8,Kottu,0,None,0,30.9,1.4,0,185,163
2024-08-01,Thursday,0,8,Short Eats,0,None,0,32.8,1.2,0,165,142
2024-08-01,Thursday,0,8,Beverages,0,None,0,29.3,4.5,0,129,97
2024-08-02,Friday,0,8,Rice & Curry,0,None,0,27.8,2.9,0,116,98
2024-08-02,Friday,0,8,Fried Rice,0,None,0,30.5,2.4,0,139,117
2024-08-02,Friday,0,8,Kottu,0,None,0,31.4,1.6,0,144,101
2024-08-02,Friday,0,8,Short Eats,0,None,0,28.6,1.3,0,174,142
2024-08-02,Friday,0,8,Beverages,0,None,0,28.2,1.2,0,110,81
2024-08-03,Saturday,1,8,Rice & Curry,0,None,0,31.3,0.4,0,120,102
2024-08-03,Saturday,1,8,Fried Rice,0,None,0,30.9,1.2,0,196,211
2024-08-03,Saturday,1,8,Kottu,0,None,0,32.5,4.4,0,198,201
2024-08-03,Saturday,1,8,Short Eats,0,None,0,29.5,8.3,0,186,171
2024-08-03,Saturday,1,8,Beverages,0,None,0,28.1,2.9,0,124,139
2024-08-04,Sunday,1,8,Rice & Curry,0,None,0,31.8,0.2,0,142,159
2024-08-04,Sunday,1,8,Fried Rice,0,None,0,26.4,1.8,0,173,165
2024-08-04,Sunday,1,8,Kottu,0,None,0,29.0,15.5,0,84,83
2024-08-04,Sunday,1,8,Short Eats,0,None,0,26.3,3.5,0,128,139
2024-08-04,Sunday,1,8,Beverages,0,None,0,28.5,2.3,0,137,130
2024-08-05,Monday,0,8,Rice & Curry,0,None,0,32.5,7.1,0,156,148
2024-08-05,Monday,0,8,Fried Rice,0,None,0,31.0,0.7,0,195,167
2024-08-05,Monday,0,8,Kottu,0,None,0,27.0,3.0,0,85,78
2024-08-05,Monday,0,8,Short Eats,0,None,0,30.0,1.7,0,132,125
2024-08-05,Monday,0,8,Beverages,0,None,0,32.1,1.8,0,101,77
2024-08-06,Tuesday,0,8,Rice & Curry,0,None,0,31.2,6.6,0,146,116
2024-08-06,Tuesday,0,8,Fried Rice,0,None,0,26.5,5.0,0,120,111
2024-08-06,Tuesday,0,8,Kottu,0,None,0,27.6,9.6,0,169,136
2024-08-06,Tuesday,0,8,Short Eats,0,None,0,28.1,9.8,0,127,91
2024-08-06,Tuesday,0,8,Beverages,0,None,0,31.0,3.0,0,177,148
2024-08-07,Wednesday,0,8,Rice & Curry,0,None,0,26.6,6.2,0,156,131
2024-08-07,Wednesday,0,8,Fried Rice,0,None,0,27.8,12.5,0,128,115
2024-08-07,Wednesday,0,8,Kottu,0,None,0,32.8,0.2,0,144,109
2024-08-07,Wednesday,0,8,Short Eats,0,None,0,29.4,8.2,0,173,148
2024-08-07,Wednesday,0,8,Beverages,0,None,0,28.5,1.6,0,162,120
2024-08-08,Thursday,0,8,Rice & Curry,0,None,0,31.5,1.2,0,85,76
2024-08-08,Thursday,0,8,Fried Rice,0,None,0,28.0,2.1,0,137,115
2024-08-08,Thursday,0,8,Kottu,0,None,0,27.0,4.9,0,143,135
2024-08-08,Thursday,0,8,Short Eats,0,None,0,32.1,1.0,0,151,125
2024-08-08,Thursday,0,8,Beverages,0,None,0,29.4,3.5,0,134,103
2024-08-09,Friday,0,8,Rice & Curry,0,None,0,31.4,2.5,0,104,75
2024-08-09,Friday,0,8,Fried Rice,0,None,0,31.5,1.9,0,117,86
2024-08-09,Friday,0,8,Kottu,0,None,0,31.2,3.7,0,98,92
2024-08-09,Friday,0,8,Short Eats,0,None,0,32.1,0.0,0,117,95
2024-08-09,Friday,0,8,Beverages,0,None,0,28.4,1.7,0,95,81
2024-08-10,Saturday,1,8,Rice & Curry,0,None,0,28.6,9.4,0,120,107
2024-08-10,Saturday,1,8,Fried Rice,0,None,0,26.9,3.6,0,178,159
2024-08-10,Saturday,1,8,Kottu,0,None,0,29.6,6.7,0,91,78
2024-08-10,Saturday,1,8,Short Eats,0,None,0,32.0,4.3,0,165,181
2024-08-10,Saturday,1,8,Beverages,0,None,0,32.3,0.9,0,164,186
2024-08-11,Sunday,1,8,Rice & Curry,0,None,0,32.1,8.9,0,84,83
2024-08-11,Sunday,1,8,Fried Rice,0,None,0,31.7,2.5,0,187,160
2024-08-11,Sunday,1,8,Kottu,0,None,0,31.2,2.8,0,103,100
2024-08-11,Sunday,1,8,Short Eats,0,None,0,30.4,1.4,0,117,108
2024-08-11,Sunday,1,8,Beverages,0,None,0,27.1,0.9,0,113,108
2024-08-12,Monday,0,8,Rice & Curry,0,None,0,31.7,3.4,0,122,104
2024-08-12,Monday,0,8,Fried Rice,0,None,0,27.1,6.3,0,99,93
2024-08-12,Monday,0,8,Kottu,0,None,0,26.5,1.4,0,179,162
2024-08-12,Monday,0,8,Short Eats,0,None,0,30.9,0.3,0,158,136
2024-08-12,Monday,0,8,Beverages,0,None,0,29.8,1.3,0,114,97
2024-08-13,Tuesday,0,8,Rice & Curry,0,None,0,28.3,6.1,0,117,92
2024-08-13,Tuesday,0,8,Fried Rice,0,None,0,31.2,7.5,0,83,75
2024-08-13,Tuesday,0,8,Kottu,0,None,0,27.1,0.3,0,104,90
2024-08-13,Tuesday,0,8,Short Eats,0,None,0,32.9,4.3,0,199,154
2024-08-13,Tuesday,0,8,Beverages,0,None,0,29.5,2.4,0,118,107
2024-08-14,Wednesday,0,8,Rice & Curry,0,None,1,32.5,3.9,0,85,80
2024-08-14,Wednesday,0,8,Fried Rice,0,None,1,27.9,5.0,0,106,90
2024-08-14,Wednesday,0,8,Kottu,0,None,1,32.6,0.2,0,165,146
2024-08-14,Wednesday,0,8,Short Eats,0,None,1,32.7,7.2,0,168,131
2024-08-14,Wednesday,0,8,Beverages,0,None,1,28.0,1.3,0,133,105
2024-08-15,Thursday,0,8,Rice & Curry,0,None,1,26.1,3.0,0,156,127
2024-08-15,Thursday,0,8,Fried Rice,0,None,1,26.1,0.1,0,119,88
2024-08-15,Thursday,0,8,Kottu,0,None,1,28.6,2.2,0,112,81
2024-08-15,Thursday,0,8,Short Eats,0,None,1,26.4,2.3,0,126,115
2024-08-15,Thursday,0,8,Beverages,0,None,1,30.8,0.9,0,133,108
2024-08-16,Friday,0,8,Rice & Curry,0,None,0,28.1,0.2,0,106,100
2024-08-16,Friday,0,8,Fried Rice,0,None,0,31.1,5.5,0,86,77
2024-08-16,Friday,0,8,Kottu,0,None,0,27.7,0.2,0,186,135
2024-08-16,Friday,0,8,Short Eats,0,None,0,31.9,6.7,0,92,72
2024-08-16,Friday,0,8,Beverages,0,None,0,27.7,0.0,0,163,139
2024-08-17,Saturday,1,8,Rice & Curry,0,None,0,31.0,1.4,0,177,180
2024-08-17,Saturday,1,8,Fried Rice,0,None,0,28.1,0.1,0,192,174
2024-08-17,Saturday,1,8,Kottu,0,None,0,26.5,3.0,0,190,205
2024-08-17,Saturday,1,8,Short Eats,0,None,0,29.0,2.4,0,134,138
2024-08-17,Saturday,1,8,Beverages,0,None,0,26.5,1.2,0,104,105
2024-08-18,Sunday,1,8,Rice & Curry,0,None,0,28.3,2.3,0,118,111
2024-08-18,Sunday,1,8,Fried Rice,0,None,0,28.3,3.3,0,149,158
2024-08-18,Sunday,1,8,Kottu,0,None,0,30.9,3.1,0,85,97
2024-08-18,Sunday,1,8,Short Eats,0,None,0,26.6,0.5,0,109,117
2024-08-18,Sunday,1,8,Beverages,0,None,0,30.1,0.3,0,196,216
2024-08-19,Monday,0,8,Rice & Curry,0,None,0,26.3,3.4,0,183,172
2024-08-19,Monday,0,8,Fried Rice,0,None,0,26.4,3.6,0,139,109
2024-08-19,Monday,0,8,Kottu,0,None,0,26.0,12.8,0,198,162
2024-08-19,Monday,0,8,Short Eats,0,None,0,26.7,3.8,0,195,145
2024-08-19,Monday,0,8,Beverages,0,None,0,28.2,1.5,0,142,122
2024-08-20,Tuesday,0,8,Rice & Curry,0,None,0,29.5,0.9,0,134,108
2024-08-20,Tuesday,0,8,Fried Rice,0,None,0,28.8,3.4,0,170,147
2024-08-20,Tuesday,0,8,Kottu,0,None,0,26.5,1.9,0,125,114
2024-08-20,Tuesday,0,8,Short Eats,0,None,0,28.2,14.2,0,99,70
2024-08-20,Tuesday,0,8,Beverages,0,None,0,27.3,11.3,0,165,117
2024-08-21,Wednesday,0,8,Rice & Curry,0,None,0,30.9,7.6,0,158,126
2024-08-21,Wednesday,0,8,Fried Rice,0,None,0,28.2,1.2,0,169,154
2024-08-21,Wednesday,0,8,Kottu,0,None,0,28.1,1.7,0,100,77
2024-08-21,Wednesday,0,8,Short Eats,0,None,0,29.1,4.2,0,187,137
2024-08-21,Wednesday,0,8,Beverages,0,None,0,31.8,2.1,0,150,139
2024-08-22,Thursday,0,8,Rice & Curry,0,None,0,26.1,4.5,0,116,91
2024-08-22,Thursday,0,8,Fried Rice,0,None,0,26.5,9.0,0,190,140
2024-08-22,Thursday,0,8,Kottu,0,None,0,31.4,3.9,0,114,98
2024-08-22,Thursday,0,8,Short Eats,0,None,0,29.5,0.1,0,165,138
2024-08-22,Thursday,0,8,Beverages,0,None,0,30.3,0.4,0,115,97
2024-08-23,Friday,0,8,Rice & Curry,0,None,0,27.5,11.9,0,144,134
2024-08-23,Friday,0,8,Fried Rice,0,None,0,28.8,0.9,0,174,160
2024-08-23,Friday,0,8,Kottu,0,None,0,31.2,8.1,0,108,100
2024-08-23,Friday,0,8,Short Eats,0,None,0,27.8,10.7,0,116,92
2024-08-23,Friday,0,8,Beverages,0,None,0,29.6,10.6,0,115,107
2024-08-24,Saturday,1,8,Rice & Curry,0,None,0,32.5,2.8,0,157,146
2024-08-24,Saturday,1,8,Fried Rice,0,None,0,30.3,9.3,0,94,90
2024-08-24,Saturday,1,8,Kottu,0,None,0,28.1,5.0,0,197,178
2024-08-24,Saturday,1,8,Short Eats,0,None,0,29.7,3.2,0,158,143
2024-08-24,Saturday,1,8,Beverages,0,None,0,28.6,1.8,0,171,179
2024-08-25,Sunday,1,8,Rice & Curry,0,None,0,32.5,5.1,0,115,106
2024-08-25,Sunday,1,8,Fried Rice,0,None,0,30.0,9.0,0,151,138
2024-08-25,Sunday,1,8,Kottu,0,None,0,29.7,1.4,0,101,112
2024-08-25,Sunday,1,8,Short Eats,0,None,0,31.9,19.6,0,148,142
2024-08-25,Sunday,1,8,Beverages,0,None,0,28.5,1.5,0,86,85
2024-08-26,Monday,0,8,Rice & Curry,0,None,0,30.2,0.8,0,158,132
2024-08-26,Monday,0,8,Fried Rice,0,None,0,29.1,3.3,0,169,149
2024-08-26,Monday,0,8,Kottu,0,None,0,31.1,2.9,0,191,162
2024-08-26,Monday,0,8,Short Eats,0,None,0,27.0,0.0,0,199,143
2024-08-26,Monday,0,8,Beverages,0,None,0,28.9,2.5,0,152,115
2024-08-27,Tuesday,0,8,Rice & Curry,0,None,0,27.4,0.8,0,122,108
2024-08-27,Tuesday,0,8,Fried Rice,0,None,0,29.1,4.9,0,123,92
2024-08-27,Tuesday,0,8,Kottu,0,None,0,28.0,2.6,0,138,109
2024-08-27,Tuesday,0,8,Short Eats,0,None,0,27.0,10.3,0,191,148
2024-08-27,Tuesday,0,8,Beverages,0,None,0,29.2,0.3,0,97,75
2024-08-28,Wednesday,0,8,Rice & Curry,0,None,0,32.9,0.2,0,81,76
2024-08-28,Wednesday,0,8,Fried Rice,0,None,0,27.4,8.6,0,196,141
2024-08-28,Wednesday,0,8,Kottu,0,None,0,26.2,5.5,0,189,150
2024-08-28,Wednesday,0,8,Short Eats,0,None,0,27.3,2.3,0,80,61
2024-08-28,Wednesday,0,8,Beverages,0,None,0,26.5,1.8,0,98,84
2024-08-29,Thursday,0,8,Rice & Curry,0,None,0,29.8,4.3,0,183,158
2024-08-29,Thursday,0,8,Fried Rice,0,None,0,28.2,5.5,0,193,172
2024-08-29,Thursday,0,8,Kottu,0,None,0,32.8,0.2,0,157,147
2024-08-29,Thursday,0,8,Short Eats,0,None,0,30.0,1.8,0,161,140
2024-08-29,Thursday,0,8,Beverages,0,None,0,27.6,2.8,0,153,117
2024-08-30,Friday,0,8,Rice & Curry,0,None,0,32.0,0.7,0,106,86
2024-08-30,Friday,0,8,Fried Rice,0,None,0,27.2,4.0,0,88,62
2024-08-30,Friday,0,8,Kottu,0,None,0,30.2,0.6,0,193,153
2024-08-30,Friday,0,8,Short Eats,0,None,0,27.5,6.0,0,90,66
